0.0,-1.2217304763960306,-1.5707963267948966,-0.3490658503988659,1.5707963267948966,0.0
-2.687006028509532e-05,-1.2217444004008648,-1.5707883702207055,-0.3490598829682226,1.570838753205873,0.0
-0.00011015766966050729,-1.2217881019650176,-1.5707633978983324,-0.3490411537264428,1.5709702599575186,0.0
-0.00024418859237944763,-1.221859379565883,-1.5707226678406951,-0.34901060618321494,1.5711818877302326,0.0
-0.0004297343880937834,-1.2219593748523014,-1.5706655276770274,-0.3489677510604641,1.5714748547760973,0.0
-0.0006739882739593434,-1.2220929503322524,-1.5705891988313414,-0.3489105044261994,1.5718605188064114,0.0
-0.0009617062763717824,-1.2222526470446775,-1.5704979435670983,-0.3488420629780171,1.5723148103891678,0.0
-0.001298597727312916,-1.2224421050742187,-1.570389681835932,-0.3487608666796424,1.5728467442590748,0.0
-0.0016963637623374351,-1.2226692341923031,-1.570259893768455,-0.34866352562903485,1.573474795893324,0.0
-0.002130942598227901,-1.2229207266030055,-1.5701161838194826,-0.3485557431673053,1.5741609730026247,0.0
-0.002612246863816914,-1.2232031905832446,-1.5699547758307744,-0.3484346871757742,1.5749209271061864,0.0
-0.003156506401717412,-1.2235274482743488,-1.5697694857215718,-0.3482957195938724,1.5757802842712925,0.0
-0.0037309495023660926,-1.2238745126538526,-1.5695711632189981,-0.34814697771694214,1.5766872996933694,0.0
-0.004350055090563019,-1.2242539224095275,-1.569354357644327,-0.34798437353593864,1.5776648348326276,0.0
-0.0050341084488354886,-1.224679140658571,-1.5691113757877306,-0.34780213714349134,1.5787449190825318,0.0
-0.005742234956690403,-1.2251256130529231,-1.5688562487052438,-0.34761079183162624,1.5798630135686182,0.0
-0.006492883839381951,-1.2256059265989365,-1.5685817838218075,-0.34740494316904896,1.5810482486465522,0.0
-0.007310077573341884,-1.2261363987264844,-1.5682786568917801,-0.3471775979715285,1.5823385545422783,0.0
-0.00814521456821462,-1.2266866130875071,-1.5679642486854812,-0.3469417918168045,1.583657191902604,0.0
-0.009021416010469501,-1.2272715817637532,-1.5676299808704839,-0.3466910909555563,1.585040667864059,0.0
-0.009965925576938154,-1.2279119156210028,-1.567264075809198,-0.3464166621595921,1.586531998758483,0.0
-0.010922510027574956,-1.2285701085806038,-1.566887965546569,-0.34613457946262033,1.5880423952594886,0.0
-0.01191783640874231,-1.2292651345024066,-1.5664908078769675,-0.34583671121041903,1.5896139632297528,0.0
-0.01298347980929538,-1.2300198513796927,-1.5660595410899467,-0.3455132611201536,1.5912965580727312,0.0
-0.014055934099492675,-1.2307904216973904,-1.5656192151941195,-0.3451830166982831,1.5929899069519904,0.0
-0.015165206790641712,-1.2315996436165464,-1.5651568026688876,-0.3448362073043591,1.5947413901485414,0.0
-0.016346390283382566,-1.2324738439160632,-1.5646572596405923,-0.3444615500331376,1.5966064167160268,0.0
-0.017528966640549426,-1.2333618060636655,-1.5641498526991051,-0.34408099482702237,1.5984736425431325,0.0
-0.018746467638110376,-1.2342903815426691,-1.5636192381396745,-0.3436830339074493,1.6003960125392813,0.0
-0.02003734954910363,-1.2352894765609532,-1.5630483267006552,-0.34325485032818487,1.6024342471355866,0.0
-0.021324883798497205,-1.2363007354616742,-1.5624704644716716,-0.34282145365644734,1.6044671959504184,0.0
-0.022646013595514027,-1.2373535379582663,-1.5618688630450475,-0.34237025258647913,1.6065531903667607,0.0
-0.024041402672571405,-1.2384826076358542,-1.5612236803721402,-0.34188636558179863,1.608756436277904,0.0
-0.025428450009695285,-1.2396222257595853,-1.5605724700157224,-0.3413979578144854,1.6109465110207313,0.0
-0.02684731915585941,-1.2408061609755054,-1.5598959356066253,-0.3408905570076625,1.6131868307252009,0.0
-0.028342219364971968,-1.242071743386515,-1.5591727456574769,-0.3403481645458012,1.6155471994764312,0.0
-0.02982455246418759,-1.243345612075662,-1.5584448206922499,-0.33980222082188094,1.617887725422561,0.0
-0.03133642121837179,-1.2446653700568757,-1.5576906732744136,-0.33923661025850377,1.6202748866133783,0.0
-0.032925472362933236,-1.246073663394292,-1.5568859342244616,-0.33863305597103965,1.62278391473637,0.0
-0.03449736105995493,-1.2474886328912143,-1.5560773802262204,-0.3380266404723587,1.625265844257983,0.0
-0.036098281499302595,-1.2489510985818684,-1.5552416855458464,-0.33739986946207834,1.6277936133727426,0.0
-0.037776827454284456,-1.2505085563188998,-1.5543517096961141,-0.33673238757477914,1.630443949091135,0.0
-0.039433800728594294,-1.2520702659891854,-1.553459304170237,-0.33606308343037106,1.6330602226821507,0.0
-0.04111817410485938,-1.2536826963619385,-1.5525379153858063,-0.33537204184204833,1.635719759592043,0.0
-0.042881064808595264,-1.255396808761488,-1.5515584225860637,-0.3346374222422413,1.6385032712295207,0.0
-0.04461880464285055,-1.2571135390510493,-1.5505774338491716,-0.33390168068957227,1.6412470709678184,0.0
-0.04638234926968696,-1.2588827098109874,-1.549566479129207,-0.33314346464959876,1.644031615115455,0.0
-0.048225893576297925,-1.2607604300330566,-1.5484934961451675,-0.3323387274115691,1.6469424745469459,0.0
-0.050039560384210285,-1.2626391176904745,-1.5474199603409287,-0.33153357555838997,1.6498061589804918,0.0
-0.05187816158078536,-1.2645719257132126,-1.5463154986136498,-0.33070522926293094,1.6527092135013999,0.0
-0.053796754553047395,-1.2666232094637007,-1.5451433364705138,-0.3298261076555789,1.6557385708260242,0.0
-0.055683009713401684,-1.268670937008927,-1.54397320644467,-0.32894851013619614,1.658716868447636,0.0
-0.057591214231787737,-1.2707764191415536,-1.5427700737974548,-0.32804616065078473,1.6617298229503508,0.0
-0.059581448598983115,-1.2730077769336008,-1.5414950122019992,-0.3270898644541931,1.664872298266975,0.0
-0.061534906350648684,-1.275233767452261,-1.5402230176199079,-0.3261358685176245,1.667956705243289,0.0
-0.06350951039108842,-1.2775213704606199,-1.538915815900846,-0.32515546722832783,1.671074501096615,0.0
-0.06556664661427902,-1.2799413468603602,-1.5375329722438515,-0.3241183344855819,1.6743226109227054,0.0
-0.06758344246850274,-1.2823541280368882,-1.5361542401429782,-0.32308428540992706,1.6775070254293745,0.0
-0.06962065697785062,-1.2848314253314679,-1.5347386416889328,-0.3220225865693929,1.6807236799178185,0.0
-0.07173919637834218,-1.2874509544172805,-1.533241767925611,-0.3208999312469017,1.684068742129121,0.0
-0.07381556961584496,-1.2900591952135136,-1.5317513446134783,-0.3197821137628019,1.6873472261883358,0.0
-0.07591007659352118,-1.2927360490925721,-1.5302217138254444,-0.3186348906717768,1.6906543424688771,0.0
-0.0780877435455322,-1.2955629382076526,-1.5286063486168273,-0.31742336676531385,1.6940927639720524,0.0
-0.08021921221791722,-1.29837775676921,-1.5269978808673659,-0.3162170159532178,1.6974582408231869,0.0
-0.08236815646736154,-1.3012630089385602,-1.5253491653420228,-0.3149804793092105,1.7008513106907306,0.0
-0.08459955837090856,-1.3043098441169476,-1.5236081166686586,-0.31367469280418747,1.7043745768542258,0.0
-0.08678250262441685,-1.3073401857092222,-1.5218764929016446,-0.3123759749789269,1.7078213309387127,0.0
-0.08898061540042872,-1.3104439055898638,-1.5201029386841352,-0.3110458093157948,1.7112920353218892,0.0
-0.0912628733847814,-1.3137184874746213,-1.518231749035702,-0.3096424170794701,1.7148956005603408,0.0
-0.0934928834099056,-1.3169744250503885,-1.5163712132781209,-0.30824701526128406,1.7184166690210632,0.0
-0.0957374583468404,-1.3203079591452218,-1.5144663366525017,-0.3068183577920699,1.7219607347109602,0.0
-0.09806520095275499,-1.323823052695253,-1.51245771176677,-0.3053118891277709,1.7256361177729307,0.0
-0.10033787209229651,-1.327314597384822,-1.5104625433727303,-0.30381551283224134,1.7292245458879965,0.0
-0.10262453729472908,-1.3308865769408014,-1.5084214121978852,-0.3022846644511073,1.7328350698918373,0.0
-0.10499411361884023,-1.3346508426214951,-1.5062704032374885,-0.30067140773080997,1.7365765061930651,0.0
-0.10730683249726423,-1.3383891050493466,-1.5041342532787163,-0.2990692952617307,1.7402281675800506,0.0
-0.10963212110617417,-1.342210510511993,-1.501950593014347,-0.2974315500634537,1.7438996759099084,0.0
-0.11203993594483723,-1.346234931997694,-1.4996509235939464,-0.29570679799815325,1.7477014888130604,0.0
-0.11438836472116866,-1.3502292936177749,-1.4973684312396143,-0.29399492873240435,1.7514095342493734,0.0
-0.11674702076501188,-1.3543092763425342,-1.4950370125397519,-0.2922463647075074,1.7551337280028099,0.0
